Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Sales Amount,Cost,Profit,Units Sold,Sales Date,Profit Margin
CUST_GW7TWS,PROD_37J18F,TRANS_4JZIVU,9,179.24,Home,39,Asia,0.34,245.37,2020-03-23,2023-01-12,Summer,Morning,Loyalty Program,2723.019644117699,2156.68555382566,566.334090292039,91,2023-09-03,20.798017065923155
CUST_1BQ8YW,PROD_MBNQT0,TRANS_H9CJGL,2,74.41,Sports,25,Asia,0.24,4603.85,2022-02-05,2023-06-01,Summer,Evening,Email Campaign,1154.4891728844639,3439.0811297730666,-2284.591956888603,509,2023-09-08,-197.88769011844468
CUST_L8QRCZ,PROD_O3KZO3,TRANS_B9661V,4,44.77,Home,6,South America,0.99,748.93,2022-07-19,2023-05-26,Spring,Afternoon,Discount,159.39179575507703,2960.163372607248,-2800.771576852171,877,2023-03-01,-1757.1616930371147
CUST_QCKL30,PROD_JXCBU9,TRANS_LHHX4P,19,117.7,Home,54,South America,0.2,5145.1,2021-06-28,2023-09-22,Summer,Morning,Email Campaign,1281.8871422377533,901.6557991746521,380.23134306310124,528,2023-06-12,29.661842336552528
CUST_8WWDDS,PROD_8A8M9L,TRANS_WLJ5IK,4,93.02,Electronics,43,Asia,0.23,9246.24,2020-02-15,2023-08-25,Summer,Evening,Email Campaign,4881.781399059264,1627.2320613018542,3254.54933775741,110,2023-07-21,66.66724852498666
CUST_VGX50A,PROD_SATWOE,TRANS_IP9JSA,2,119.2,Electronics,44,Asia,0.1,688.18,2020-12-30,2023-06-01,Fall,Evening,Loyalty Program,4027.531848226649,2056.1821276485466,1971.3497205781023,775,2023-08-15,48.9468437461544
CUST_EG2IT4,PROD_L14XI6,TRANS_TVYHJE,8,166.58,Home,55,Asia,0.72,3170.62,2020-07-21,2023-10-18,Spring,Morning,Loyalty Program,4801.925557173064,3250.3131055381755,1551.6124516348882,672,2023-05-09,32.312297080847216
CUST_4JLDHN,PROD_WJ2RDT,TRANS_2MW1ED,10,123.17,Home,5,North America,0.02,8864.0,2022-04-10,2023-02-02,Summer,Morning,Email Campaign,2490.484815239176,3364.5303322693508,-874.0455170301748,765,2023-02-14,-35.095396353429884
CUST_90KML1,PROD_RSVKQA,TRANS_041PV7,4,181.03,Home,23,Asia,0.92,7927.88,2021-02-26,2023-12-12,Summer,Evening,Discount,637.7073735197672,3643.387332035715,-3005.679958515948,89,2023-07-16,-471.3258907336093
CUST_6QR9T2,PROD_OC1CSR,TRANS_YUBVYW,11,70.12,Electronics,55,South America,0.78,8697.9,2021-12-03,2023-09-26,Winter,Afternoon,Email Campaign,2785.0014959710957,2061.518739486357,723.4827564847387,607,2023-06-15,25.97782290355536
CUST_LJSTVT,PROD_GVRX6P,TRANS_DKI9J4,4,82.15,Clothing,54,North America,0.13,8826.69,2020-01-14,2023-08-16,Spring,Afternoon,Email Campaign,2326.4489393438084,2792.3852484216586,-465.9363090778502,272,2023-09-04,-20.02779004508351
CUST_NVPSD8,PROD_XYGL01,TRANS_ZD5CPU,4,70.99,Home,66,North America,0.84,7115.31,2021-12-10,2023-05-19,Summer,Evening,Loyalty Program,4237.349705424118,491.61146637405176,3745.738239050066,247,2023-08-14,88.39813797419757
CUST_P8EZ5P,PROD_BK5ONM,TRANS_3QNW4A,13,163.5,Clothing,42,North America,0.36,6895.04,2022-05-21,2023-12-12,Spring,Morning,Loyalty Program,580.6046458427985,2282.8913918182293,-1702.2867459754307,361,2023-10-07,-293.19206419790396
CUST_DXYRJU,PROD_JKDZMP,TRANS_6RBWDE,15,43.9,Home,11,North America,0.44,4033.54,2022-07-14,2023-08-13,Fall,Morning,Email Campaign,2492.381571406713,1032.3326474109836,1460.0489239957296,378,2023-09-17,58.58047342131768
CUST_56UEG6,PROD_VVG36X,TRANS_296XCH,9,92.03,Electronics,50,Europe,0.6,8802.84,2021-07-09,2023-11-29,Fall,Afternoon,Email Campaign,835.2384570005229,1755.2816958551139,-920.043238854591,206,2023-12-13,-110.1533617308063
CUST_FU8GA6,PROD_7SVL4R,TRANS_X3L568,1,82.54,Electronics,8,South America,0.32,9391.83,2022-01-29,2023-11-25,Summer,Morning,Email Campaign,1690.912041761294,2554.4995078115417,-863.5874660502477,345,2023-07-16,-51.07228789681542
CUST_N8RFHD,PROD_ZOX7U1,TRANS_7CJVRO,1,83.28,Sports,89,Europe,0.06,4172.48,2022-04-18,2023-02-19,Fall,Morning,Loyalty Program,3713.049679200218,1065.0944545224352,2647.955224677783,830,2023-04-17,71.31483425904891
CUST_Y553IG,PROD_F8Q9SF,TRANS_SX8FUQ,3,107.31,Sports,81,Asia,0.9,5881.69,2021-04-19,2023-03-28,Winter,Evening,Email Campaign,2432.488833906956,256.1309782972063,2176.35785560975,798,2023-09-26,89.47041504458542
CUST_MSM882,PROD_MVCWY3,TRANS_9YXEAZ,3,146.82,Electronics,15,South America,0.66,1242.65,2021-07-03,2023-02-27,Spring,Afternoon,Loyalty Program,1941.8525972142697,90.42373281459217,1851.4288643996776,760,2023-08-20,95.3434296226031
CUST_D4KLQR,PROD_W1H5TB,TRANS_S55TKF,13,63.07,Clothing,46,Asia,0.85,1464.05,2021-01-07,2023-02-09,Winter,Afternoon,Loyalty Program,2032.933764993173,137.5301654008601,1895.403599592313,455,2023-04-11,93.2348919689805
CUST_ANNSPO,PROD_SOS57X,TRANS_62MT4P,7,49.57,Electronics,15,South America,0.92,6681.13,2022-12-17,2023-03-07,Spring,Morning,Discount,2351.2891651893347,82.98146317939016,2268.3077020099445,908,2023-06-09,96.47080995362354
CUST_LVMAV8,PROD_WEG2JH,TRANS_M66LOQ,15,125.83,Sports,66,Europe,0.37,1710.9,2020-10-17,2023-09-12,Spring,Morning,Discount,3946.5810648015786,485.9024734036081,3460.6785913979706,67,2023-04-05,87.68801488110222
CUST_1Q4EHY,PROD_D9KWYG,TRANS_LD7QNC,6,159.62,Sports,81,Europe,0.31,1889.95,2020-09-15,2023-09-08,Summer,Morning,Loyalty Program,4471.214975807148,995.980422552013,3475.2345532551353,987,2023-07-26,77.72461337821902
CUST_TXP74B,PROD_WXMVNA,TRANS_L1DKGD,19,54.86,Home,63,Asia,0.18,7169.07,2020-11-01,2023-03-07,Summer,Evening,Loyalty Program,4781.139963869248,923.8249810200817,3857.3149828491664,558,2023-11-09,80.67772564699287
CUST_AL6L8T,PROD_CHJT4P,TRANS_NE9CD5,15,52.28,Electronics,21,North America,0.18,7687.35,2020-09-29,2023-04-10,Winter,Morning,Loyalty Program,3955.826592650946,3947.846547010592,7.980045640354092,979,2023-08-23,0.20172890427450127
CUST_SUN5AP,PROD_3L8E9Q,TRANS_ODTP45,2,52.98,Home,17,South America,0.42,1458.83,2021-12-08,2023-05-07,Fall,Afternoon,Email Campaign,1645.4937891652623,1258.7241155753256,386.7696735899367,43,2023-11-23,23.504778695405466
CUST_1AKRZX,PROD_HG6M18,TRANS_UOW88O,13,65.29,Electronics,82,South America,0.89,4040.6,2021-03-15,2023-04-23,Fall,Evening,Discount,3471.8600598240564,553.3120942696264,2918.54796555443,229,2023-06-03,84.06294940650152
CUST_A9DB4J,PROD_T5M1MS,TRANS_FQ6RQV,3,116.54,Sports,62,South America,0.21,6898.13,2021-05-29,2023-06-12,Winter,Evening,Email Campaign,2244.2553078714204,2204.972049462644,39.28325840877642,951,2023-04-10,1.750391689884646
CUST_I32RIN,PROD_Z82OOE,TRANS_S4QU8I,10,129.11,Home,13,Asia,0.75,2898.86,2021-11-01,2023-06-27,Spring,Morning,Loyalty Program,1347.8860480256508,3438.931948820158,-2091.0459007945074,813,2023-08-26,-155.13521368200364
CUST_95L0ZS,PROD_AHY82O,TRANS_KJUM8Q,11,133.71,Sports,80,Europe,0.9,2831.88,2021-08-23,2023-01-01,Fall,Morning,Loyalty Program,4220.270739187021,2728.3384883113167,1491.932250875704,444,2023-04-17,35.35157678445779
CUST_KH15EH,PROD_5YS98E,TRANS_QL6ZO6,12,30.34,Home,39,North America,0.19,7394.76,2020-05-06,2023-05-17,Spring,Morning,Discount,288.2891099153925,1219.5242520850288,-931.2351421696363,234,2023-12-12,-323.0212693233319
CUST_4TWCJD,PROD_6B2C0Q,TRANS_G7P722,11,186.43,Electronics,6,Asia,0.27,3597.24,2021-10-15,2023-05-17,Winter,Afternoon,Loyalty Program,4518.633761463575,2268.383831176247,2250.249930287328,199,2023-12-30,49.799343099638094
CUST_65R138,PROD_VFDVJZ,TRANS_6Y127Z,13,95.49,Sports,11,North America,0.08,2121.97,2020-08-23,2023-12-22,Summer,Morning,Discount,2361.2395766611976,2873.681098091616,-512.4415214304186,497,2023-05-10,-21.70222481850033
CUST_IGI8LL,PROD_Y69JYB,TRANS_VKZQ4V,13,89.82,Electronics,68,South America,0.78,9979.49,2020-06-30,2023-10-23,Summer,Evening,Email Campaign,3222.2872363605743,2926.0127448525823,296.274491507992,848,2023-10-26,9.19454008211324
CUST_RKXLM5,PROD_4IPRQN,TRANS_859K3U,13,21.74,Home,62,Europe,0.62,2322.95,2020-04-09,2023-01-02,Spring,Morning,Loyalty Program,3330.834218808335,2682.826898425871,648.0073203824641,32,2023-02-12,19.454805547611436
CUST_6NAFQL,PROD_83YNV0,TRANS_JU7XIW,9,190.5,Home,36,North America,0.2,7433.43,2021-12-04,2023-05-13,Fall,Evening,Email Campaign,4486.076929462029,3489.701177863691,996.3757515983375,264,2023-03-04,22.21040270296531
CUST_7W7I9I,PROD_FSK7UD,TRANS_1O47GW,13,140.36,Home,47,Europe,0.23,2479.73,2021-10-12,2023-06-10,Spring,Morning,Loyalty Program,3219.681442619316,3486.916560459212,-267.23511783989625,113,2023-03-14,-8.300048393063749
CUST_FTQ2US,PROD_277OFO,TRANS_GWZNPH,17,115.47,Clothing,47,South America,0.34,1353.9,2021-12-03,2023-04-05,Summer,Afternoon,Loyalty Program,3108.274565324303,2336.799409657663,771.4751556666397,973,2023-07-05,24.820045316239543
CUST_EE63NF,PROD_PP4327,TRANS_1VPUON,19,134.13,Sports,15,South America,0.08,7089.08,2022-01-31,2023-03-02,Winter,Morning,Loyalty Program,426.5949987473808,1747.9326579892886,-1321.3376592419077,830,2023-04-27,-309.7405415257509
CUST_9XL3B6,PROD_F9EW7A,TRANS_0EDN4X,4,119.62,Sports,40,Asia,0.6,1799.19,2020-12-19,2023-04-23,Summer,Evening,Loyalty Program,2640.1993075315,2584.202667482144,55.99664004935585,459,2023-10-31,2.120924730554182
CUST_Z37MB3,PROD_155WQY,TRANS_S2IUTX,16,83.83,Electronics,43,South America,0.67,2680.82,2020-04-21,2023-02-25,Summer,Evening,Loyalty Program,835.8281040035041,3281.9374054133295,-2446.1093014098255,276,2023-01-05,-292.65698170392824
CUST_76D8FD,PROD_QQF98Q,TRANS_KW59CD,17,36.34,Clothing,29,North America,0.85,1038.42,2020-02-16,2023-03-28,Summer,Morning,Loyalty Program,3713.4254667352793,72.32581412267966,3641.0996526125996,146,2023-03-17,98.05231544915681
CUST_NWLU1A,PROD_DGK8VK,TRANS_5DEV2J,18,93.71,Electronics,37,North America,0.86,8524.08,2021-01-11,2023-05-05,Winter,Evening,Loyalty Program,2609.887411982105,3968.388185608662,-1358.500773626557,357,2023-10-18,-52.05208344963932
CUST_RAC3EU,PROD_5LHFS9,TRANS_KG2J64,11,42.19,Sports,81,Asia,0.81,7678.35,2022-11-07,2023-10-12,Fall,Evening,Email Campaign,3433.1161181209313,772.4304007003369,2660.6857174205943,6,2023-12-15,77.50060370451098
CUST_SNNBL2,PROD_S9QPS6,TRANS_WAP9TR,11,194.07,Electronics,39,North America,0.82,6939.62,2021-05-20,2023-10-27,Summer,Morning,Loyalty Program,304.1972129516829,1907.483493356906,-1603.286280405223,340,2023-03-24,-527.0548881261054
CUST_2NBLGU,PROD_VAGN9P,TRANS_QYO6ZW,5,195.1,Electronics,65,South America,0.3,4762.58,2020-08-13,2023-06-07,Summer,Evening,Loyalty Program,515.4808786244357,3494.5174526293235,-2979.036574004888,992,2023-03-01,-577.9140793649742
CUST_TFD9O6,PROD_QJIPF8,TRANS_QI08NM,4,135.37,Clothing,32,North America,0.84,6777.93,2020-10-23,2023-05-20,Summer,Afternoon,Loyalty Program,3609.984601507143,938.9095762245875,2671.0750252825555,494,2023-04-17,73.99131354098853
CUST_WPMEM4,PROD_BG2BDA,TRANS_7W3GKE,10,102.66,Clothing,48,Europe,0.3,2332.44,2021-07-14,2023-09-23,Summer,Morning,Email Campaign,453.2132463934995,1933.3411344065137,-1480.1278880130142,108,2023-04-27,-326.58531051140164
CUST_RAIBR3,PROD_RRHM02,TRANS_YTSPKB,19,196.52,Home,28,North America,0.34,8682.32,2021-03-16,2023-12-25,Fall,Evening,Discount,449.15796604976714,573.6996117156577,-124.5416456658906,925,2023-11-03,-27.727805155322855
CUST_F05MOQ,PROD_A2K8SF,TRANS_NM9NCE,7,132.8,Home,87,South America,0.72,6488.14,2022-12-04,2023-10-09,Fall,Morning,Email Campaign,159.3315286509485,1610.5514852833608,-1451.2199566324123,772,2023-12-13,-910.8178205028306
CUST_WEJNGG,PROD_CRTY94,TRANS_TY5U58,1,88.14,Sports,46,Asia,0.54,2002.05,2022-03-29,2023-09-30,Summer,Evening,Discount,4786.856851667452,749.68504643236,4037.1718052350925,71,2023-03-23,84.33867839245673
CUST_5RD37Q,PROD_49JA3W,TRANS_R1F7UT,3,28.9,Sports,66,Asia,0.11,5962.89,2022-07-24,2023-09-05,Winter,Afternoon,Discount,3713.7909613491342,1486.3296076460701,2227.461353703064,939,2023-11-11,59.97810261495922
CUST_V7HHKW,PROD_8S41MW,TRANS_KKM711,3,109.4,Clothing,17,Asia,0.69,4412.67,2021-10-27,2023-02-15,Spring,Evening,Loyalty Program,1830.9319016601144,1525.183656331252,305.74824532886237,340,2023-11-16,16.699050633813254
CUST_3SGWAY,PROD_AWDO0J,TRANS_H0BFGK,10,141.86,Clothing,29,Asia,0.61,9935.19,2021-02-16,2023-08-06,Fall,Afternoon,Email Campaign,1553.0243483095105,3973.024618913414,-2420.0002706039036,674,2023-12-27,-155.8250051416199
CUST_D7Y3U7,PROD_JK9L2F,TRANS_CRUU7N,19,100.74,Sports,46,South America,0.06,3475.68,2022-05-19,2023-09-12,Winter,Afternoon,Discount,1813.5458257546627,3979.5114657499003,-2165.9656399952373,100,2023-05-21,-119.43263904533119
CUST_IEL7CY,PROD_6ALFGT,TRANS_5IUWES,8,148.14,Clothing,23,South America,0.78,8153.36,2020-02-22,2023-06-05,Winter,Evening,Loyalty Program,3895.802302787791,503.40580070941905,3392.396502078372,327,2023-08-10,87.07825085607686
CUST_7ACBMN,PROD_YQ4U99,TRANS_HTKXQ0,18,121.4,Electronics,48,Europe,0.33,9702.23,2022-12-05,2023-08-17,Summer,Evening,Loyalty Program,3340.7159942450307,2917.5766783469717,423.13931589805907,33,2023-03-11,12.66612656170087
CUST_YN1N1P,PROD_EH045I,TRANS_CU4PZT,13,199.04,Sports,46,North America,0.19,4875.42,2020-04-21,2023-01-05,Summer,Evening,Discount,1007.4582825505929,254.39464469294953,753.0636378576434,143,2023-01-12,74.74886562559236
CUST_MITM1W,PROD_GO6DBQ,TRANS_A4T3UU,8,168.16,Electronics,47,Europe,0.59,6361.91,2022-01-29,2023-03-12,Spring,Morning,Loyalty Program,953.1357431370133,169.25846058189506,783.8772825551182,244,2023-10-24,82.24193544302281
CUST_RT97NE,PROD_744HGJ,TRANS_25PJ1I,14,172.42,Electronics,44,Europe,0.41,5296.92,2021-07-23,2023-02-10,Spring,Morning,Discount,582.1386835956469,466.068882267609,116.06980132803784,736,2023-04-15,19.93851372513493
CUST_JIKGXI,PROD_BGORL0,TRANS_GEAGHG,7,27.78,Sports,58,Europe,0.45,2471.54,2020-09-29,2023-01-24,Winter,Afternoon,Loyalty Program,3335.483326536557,3863.668345181339,-528.1850186447823,726,2023-07-26,-15.835336799396632
CUST_JQX8JD,PROD_9TM3FI,TRANS_L1L522,5,115.55,Home,34,North America,0.48,6473.78,2021-03-16,2023-10-31,Summer,Afternoon,Email Campaign,3845.426044886506,3766.4110141840547,79.01503070245144,632,2023-03-06,2.054779620778885
CUST_FQBRQT,PROD_VO2W97,TRANS_E37B9C,8,172.17,Home,46,Asia,0.11,3627.34,2022-01-03,2023-05-20,Spring,Afternoon,Loyalty Program,1398.7274987925198,816.0148901086878,582.712608683832,680,2023-03-04,41.66019536949624
CUST_IXNKYJ,PROD_Z6L7O2,TRANS_IS94Z8,10,151.56,Sports,27,Europe,0.81,9937.71,2020-02-06,2023-10-01,Fall,Morning,Email Campaign,202.63030905147278,688.6057254371605,-485.9754163856877,861,2023-06-27,-239.83352671205705
CUST_AEXUZF,PROD_UU4TDP,TRANS_6SOSL6,17,115.93,Home,22,South America,0.16,7642.88,2021-09-03,2023-01-20,Spring,Evening,Loyalty Program,502.641170634494,1000.1135917379908,-497.47242110349674,217,2023-01-08,-98.97168202030234
CUST_SRXLC8,PROD_AF7D4O,TRANS_VTQ5RL,12,67.62,Clothing,27,Asia,0.73,2366.42,2022-12-26,2023-01-04,Fall,Morning,Discount,4842.514170740649,2086.410626596811,2756.103544143838,901,2023-06-08,56.91472336408877
CUST_EG1QJ2,PROD_Z6Y4OB,TRANS_OTUFT0,11,77.32,Electronics,60,Asia,0.58,8432.58,2021-05-24,2023-03-09,Spring,Morning,Loyalty Program,1547.6794096393594,2300.333296539869,-752.6538869005096,974,2023-01-11,-48.63112361725438
CUST_DWAZYH,PROD_GVWTXW,TRANS_J4S9VH,1,178.97,Home,37,Asia,0.5,1917.8,2020-08-13,2023-02-13,Fall,Afternoon,Loyalty Program,3869.193424406855,925.294050235817,2943.899374171038,434,2023-09-30,76.08560884035762
CUST_O9BAYE,PROD_RS20BK,TRANS_D7E3ZC,7,96.7,Electronics,19,South America,0.71,3602.75,2020-01-22,2023-04-18,Winter,Morning,Discount,3160.8514873858926,3038.6600129552835,122.1914744306091,867,2023-04-05,3.8657771463873702
CUST_7FBFGG,PROD_7FIC8J,TRANS_99WLEC,19,38.78,Home,47,South America,0.27,4356.05,2021-10-01,2023-06-29,Summer,Afternoon,Loyalty Program,1971.5042342991899,1272.7350191404705,698.7692151587194,834,2023-06-04,35.44345495190431
CUST_QQR3UC,PROD_3SIG73,TRANS_S583KX,3,23.34,Home,74,Asia,0.11,4490.25,2021-04-10,2023-08-23,Winter,Evening,Discount,1107.86758475822,3692.418735841171,-2584.551151082951,729,2023-07-25,-233.2906194423047
CUST_0VJ5SO,PROD_KFFE8A,TRANS_VUOVON,14,38.51,Sports,26,Europe,0.32,3441.75,2020-06-12,2023-12-29,Winter,Afternoon,Loyalty Program,694.7934489810915,2644.054690504086,-1949.2612415229946,54,2023-04-25,-280.55262242060127
CUST_R2J26T,PROD_DVFUAX,TRANS_3HDF7I,9,130.88,Home,55,Asia,0.66,5162.13,2020-11-03,2023-12-28,Summer,Afternoon,Discount,3113.5635433904463,1773.5872174992662,1339.97632589118,720,2023-03-28,43.036742536882436
CUST_GX50T8,PROD_VEQ4AU,TRANS_TCH1WI,5,115.39,Clothing,51,South America,0.74,7801.91,2022-08-15,2023-04-24,Winter,Afternoon,Loyalty Program,3895.7055251251613,3170.1524067262394,725.5531183989219,942,2023-11-08,18.624434360336085
CUST_4HLMXA,PROD_RVGOGQ,TRANS_5HW4W1,11,165.68,Clothing,34,Europe,0.08,2493.58,2021-08-07,2023-05-29,Fall,Afternoon,Email Campaign,3255.13084235154,3280.762772884326,-25.631930532785645,592,2023-07-16,-0.7874316509584258
CUST_5W4VTY,PROD_2GVFAM,TRANS_6QCROS,10,199.9,Electronics,30,South America,0.4,9888.87,2021-01-29,2023-07-03,Fall,Morning,Email Campaign,2698.480452920876,1197.4023421553275,1501.0781107655484,907,2023-12-16,55.62679207628719
CUST_93IJ25,PROD_EQ9ECM,TRANS_ANP7HV,8,45.16,Electronics,11,Asia,0.8,792.77,2021-08-02,2023-10-12,Winter,Morning,Email Campaign,305.5609948150177,1391.8724481525333,-1086.3114533375156,892,2023-04-08,-355.5137834248619
CUST_VRNSTY,PROD_E764MG,TRANS_X2DSYF,6,41.99,Home,89,North America,0.35,7606.84,2020-03-11,2023-02-05,Fall,Afternoon,Email Campaign,4845.595010212481,3747.0228572279834,1098.5721529844973,945,2023-01-19,22.671563567924437
CUST_9SIS1B,PROD_SAT0O2,TRANS_8VBXOM,3,137.63,Sports,53,South America,0.12,3998.16,2020-05-11,2023-05-26,Fall,Morning,Discount,4013.6995391074156,700.727101534924,3312.972437572492,995,2023-11-09,82.54161541721295
CUST_RDD9XH,PROD_EGJSXW,TRANS_HLCAOU,7,148.09,Electronics,74,Europe,0.67,9762.4,2021-04-14,2023-11-11,Winter,Evening,Discount,1534.8279798347273,216.4941470035901,1318.3338328311372,151,2023-01-16,85.89456604596806
CUST_K5JW1R,PROD_BG1KSC,TRANS_O2D54Z,18,176.83,Clothing,31,South America,0.11,3017.09,2021-03-30,2023-08-28,Spring,Morning,Discount,4901.854613858368,1843.5185243077192,3058.3360895506485,55,2023-02-14,62.39140754815978
CUST_I8HVXN,PROD_T1I302,TRANS_FXW0WD,14,170.08,Electronics,21,Asia,0.44,1638.74,2021-04-08,2023-09-26,Summer,Morning,Email Campaign,3049.2197892179784,3214.779105962334,-165.55931674435578,517,2023-06-04,-5.4295632387593855
CUST_TJFUYJ,PROD_0ZUKZO,TRANS_MIX3LZ,3,93.91,Electronics,33,North America,0.27,2634.34,2022-06-27,2023-12-10,Winter,Morning,Email Campaign,2953.871025215508,3098.089019927446,-144.217994711938,448,2023-08-19,-4.882338920041919
CUST_Z8Z42X,PROD_9GY75N,TRANS_CH6DQY,3,181.1,Sports,28,North America,0.01,764.0,2021-05-30,2023-08-20,Fall,Afternoon,Loyalty Program,3765.5585792047073,3682.1459842056884,83.41259499901889,35,2023-06-06,2.2151453295578736
CUST_77B8MG,PROD_0OJRNK,TRANS_PNPSUK,14,146.57,Home,63,South America,0.8,7866.47,2022-07-09,2023-05-26,Winter,Evening,Loyalty Program,4077.671961641674,2156.142624257709,1921.529337383965,861,2023-04-23,47.1231956729142
CUST_RMOHGC,PROD_Y25G44,TRANS_Y6YGKD,4,41.19,Electronics,35,South America,0.03,2443.98,2022-12-14,2023-04-10,Spring,Morning,Loyalty Program,3316.745175924363,445.2554526878066,2871.4897232365565,119,2023-12-25,86.57553025418314
CUST_RMYGXZ,PROD_I5PLHT,TRANS_7X5QEE,10,74.29,Electronics,43,Europe,0.79,7238.04,2021-04-07,2023-08-19,Spring,Afternoon,Discount,727.6691571943801,2375.3214486272636,-1647.6522914328834,197,2023-02-13,-226.42876575745134
CUST_OCPQ5V,PROD_U15QLK,TRANS_XKCMRC,2,89.88,Electronics,75,South America,0.26,984.8,2021-10-28,2023-10-06,Fall,Evening,Discount,1757.5107793730422,3124.662676695186,-1367.1518973221437,566,2023-04-20,-77.78910453168592
CUST_EMHEBK,PROD_5P6YKZ,TRANS_V8Y1LC,10,105.93,Electronics,25,Asia,0.01,7784.65,2020-11-12,2023-06-30,Summer,Evening,Discount,4647.6098375976435,418.6460750658143,4228.963762531829,771,2023-04-21,90.99222848529357
CUST_GJ8OOO,PROD_DTMPW8,TRANS_3ZXL8Z,12,139.8,Electronics,57,Asia,0.03,3924.0,2022-07-08,2023-08-15,Spring,Morning,Loyalty Program,1200.6164980348744,731.9967343354796,468.61976369939487,774,2023-08-11,39.03159455716415
CUST_PQZGMR,PROD_29B374,TRANS_2YCH0Q,18,32.83,Sports,88,North America,0.3,8816.05,2022-02-05,2023-11-19,Summer,Evening,Loyalty Program,1923.6184168038153,98.54811156490007,1825.0703052389154,855,2023-09-22,94.87694073294212
CUST_SAZKLY,PROD_IUHRPK,TRANS_NGG6M9,6,195.23,Sports,61,North America,0.29,2593.92,2021-02-03,2023-07-13,Spring,Evening,Email Campaign,2217.1767264265604,2394.927688814901,-177.75096238834067,878,2023-09-28,-8.016995680575413
CUST_H4S5QS,PROD_U0CO0K,TRANS_5B50CG,4,94.13,Sports,32,North America,0.32,9613.59,2021-06-30,2023-10-09,Summer,Morning,Email Campaign,2253.084449502816,3552.6008481863223,-1299.5163986835064,824,2023-07-31,-57.6772166249813
CUST_T0K2MW,PROD_67UFLF,TRANS_Z0G215,1,39.31,Electronics,88,South America,0.36,7383.41,2020-04-09,2023-08-20,Fall,Morning,Discount,3103.403954223175,2699.120098208293,404.2838560148821,514,2023-11-10,13.027110294962549
CUST_R74V71,PROD_EYEW5Q,TRANS_TYU2CM,2,81.46,Clothing,47,Europe,0.69,3377.08,2022-02-23,2023-04-16,Summer,Morning,Loyalty Program,4721.0716049490675,3929.0583459843792,792.0132589646882,594,2023-09-15,16.776133158718164
CUST_EWFXEG,PROD_LAK0L6,TRANS_48X5BW,15,84.44,Electronics,76,North America,0.01,4232.16,2021-10-31,2023-06-23,Spring,Morning,Loyalty Program,1279.3942879792744,298.98292737405814,980.4113606052163,862,2023-09-04,76.63090024840712
CUST_XGXAAS,PROD_F28063,TRANS_248D4M,6,79.07,Sports,17,Asia,0.72,8100.7,2020-11-04,2023-05-30,Winter,Evening,Email Campaign,695.3567438744985,3616.8542863484104,-2921.497542473912,422,2023-02-24,-420.1436986424336
CUST_T2KX8J,PROD_KAOS15,TRANS_R7O0QC,5,65.79,Sports,79,Asia,0.13,4546.23,2022-08-05,2023-10-20,Spring,Afternoon,Email Campaign,1067.6054003136928,3265.569735177389,-2197.964334863696,952,2023-11-05,-205.8779708512032
